ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom
 0  1  8 27  4,0.108215,85.17188816,8362.22,34114.3,53.81684,54.70274,0.84108,192,144,0,12,0,0,0,121,0.63,0.03,0.12
 0  1  8 27  5,0.108711,84.66845255,8314.9,34095.6,53.81684,54.70274,0.84062,192,156,0,12,0,0,0,115,0.6,0.03,0.12
 0  1  8 27  6,0.107732,86.99413004,8357.91,34072.9,53.81684,54.70274,0.84006,192,156,12,0,0,0,0,121,0.63,0.03,0.1
 0  1  8 27  7,0.108227,86.14660833,8417.75,34041.3,53.81612,54.684,0.83928,192,168,12,0,0,0,0,115,0.6,0.03,0.1
 0  1  8 27  8,0.122957,87.27189341,7462.66,33866,53.81684,54.59583,0.83496,192,144,12,24,0,0,0,127,0.66,0.1,0.32
 0  1  8 27  9,0.106751,87.23681311,8421.11,34022.6,53.81684,54.70274,0.83882,204,156,0,0,0,0,0,127,0.62,0,0
0 2 1 1 0,0.342436,147.0347283,6177.12,4278.5,17.31118,19.16555,0.597,72,108,36,0,0,0,0,37,0.51,0.17,0.5
0 2 1 1 1,0.492497,138.5803009,4538.21,4045.58,17.31113,19.16555,0.5645,72,72,36,0,36,0,0,37,0.51,0.33,1.17
0 2 1 1 2,0.629753,135.5780526,3720.35,3766.8,17.31048,19.0736,0.5256,72,72,36,0,0,36,0,37,0.51,0.33,1
0 2 1 1 3,1.00053,82.36668526,2381.63,3644.39,17.31114,18.87486,0.50852,72,72,36,0,0,0,36,37,0.51,0.33,0.97
0 2 1 1 4,0.467481,148.0850419,4813.98,4007.17,17.31118,19.16555,0.55914,72,72,36,36,0,0,0,55,0.76,0.33,1.08
0 2 1 1 5,0.485665,154.6390867,4769.29,3767.8,16.56018,18.43159,0.53654,72,108,36,36,0,0,0,37,0.51,0.29,0.93
0 2 1 1 6,0.453447,155.344261,5086.84,3930.75,16.99639,19.14485,0.54152,72,108,72,0,0,0,0,55,0.76,0.29,0.86
0 2 1 1 7,0.461749,145.740462,4961.76,3876.02,16.62646,18.59827,0.53398,72,144,72,0,0,0,0,37,0.51,0.25,0.75
0 2 1 1 8,0.708666,124.0497284,3452.8,3469.53,15.77448,18.10215,0.47798,72,72,72,72,0,0,0,73,1.01,0.5,1.62
0 2 1 1 9,0.437009,146.2560567,5325.49,3813.01,16.99639,19.14485,0.5253,108,108,36,0,0,0,0,73,0.68,0.14,0.43
0 2 1 2 0,0.408421,132.4619153,5395.61,6385.23,20.33032,22.2682,0.5515,180,180,36,0,0,0,0,109,0.61,0.09,0.27
0 2 1 2 1,0.501307,115.2318397,4488.13,6167.1,19.57742,21.48205,0.53266,180,144,36,0,36,0,0,109,0.61,0.18,0.64
0 2 1 2 2,0.586268,104.8767289,3905.78,5909.61,19.02768,20.95221,0.51042,180,144,36,0,0,36,0,109,0.61,0.18,0.55
0 2 1 2 3,0.815778,72.13167188,2820.88,5805.87,18.83043,20.75284,0.50146,180,144,36,0,0,0,36,109,0.61,0.18,0.53
0 2 1 2 4,0.485823,120.3814522,4649.85,6128.66,19.47838,21.37886,0.52934,180,144,36,36,0,0,0,127,0.71,0.18,0.59
0 2 1 2 5,0.479005,126.6207599,4749.83,6174,21.08622,23.14419,0.5202,180,180,36,36,0,0,0,109,0.61,0.17,0.54
0 2 1 2 6,0.480742,125.4368347,4991.3,5854.03,20.92048,22.30127,0.50562,180,180,72,0,0,0,0,127,0.71,0.17,0.5
0 2 1 2 7,0.485947,129.5808762,4822.65,5746.82,20.63015,22.26427,0.49636,180,216,72,0,0,0,0,109,0.61,0.15,0.46
0 2 1 2 8,0.64075,113.030981,3567.15,5366.6,20.63031,22.26427,0.46352,180,144,72,72,0,0,0,145,0.81,0.31,1
0 2 1 2 9,0.470436,123.9012494,5198.96,5678.51,20.92048,22.30127,0.49046,216,180,36,0,0,0,0,145,0.67,0.08,0.25
0 2 1 3 0,0.334153,137.8115818,6419.53,7095.41,23.98615,25.39528,0.60018,144,144,36,0,0,0,0,91,0.63,0.11,0.33
0 2 1 3 1,0.431897,131.3456421,5248.01,6585.88,23.23804,24.71414,0.56596,144,108,36,0,36,0,0,91,0.63,0.22,0.78
0 2 1 3 2,0.516429,127.7281779,4554.25,6254.47,23.23806,24.36321,0.53748,144,108,36,0,0,36,0,91,0.63,0.22,0.67
0 2 1 3 3,0.744781,83.64928906,3195.19,6109.47,23.23806,24.18266,0.52502,144,108,36,0,0,0,36,91,0.63,0.22,0.64
0 2 1 3 4,0.416491,135.884012,5486.26,6534.21,23.23804,24.71414,0.56152,144,108,36,36,0,0,0,109,0.76,0.22,0.72
0 2 1 3 5,0.421669,139.7586669,5492.15,6417.15,23.23804,24.43375,0.55146,144,144,36,36,0,0,0,91,0.63,0.2,0.65
0 2 1 3 6,0.404332,136.6424282,5627.9,6594.07,23.57804,25.215,0.55688,144,144,72,0,0,0,0,109,0.76,0.2,0.6
0 2 1 3 7,0.416614,137.1449285,5615.86,6277.74,22.52776,23.44913,0.53948,144,180,72,0,0,0,0,91,0.63,0.18,0.55
0 2 1 3 8,0.570636,134.5276769,4197.58,5773.87,21.67657,22.76932,0.49618,144,108,72,72,0,0,0,127,0.88,0.36,1.18
0 2 1 3 9,0.394255,135.385713,5731.87,6445.34,23.57711,25.08938,0.54432,180,144,36,0,0,0,0,127,0.71,0.1,0.3
0 2 1 4 0,0.367813,137.5861682,6047.92,6678.77,22.60632,24.16207,0.56218,162,180,36,0,0,0,0,91,0.56,0.1,0.29
0 2 1 4 1,0.458337,132.9426394,4866.26,6432.37,22.60632,24.16207,0.54144,162,144,36,0,36,0,0,91,0.56,0.19,0.67
0 2 1 4 2,0.541136,125.9789788,4077.46,6183.13,22.60632,24.16207,0.52046,162,144,36,0,0,36,0,91,0.56,0.19,0.57
0 2 1 4 3,0.764809,83.90710652,2868.51,6082.15,22.6059,24.06415,0.51196,162,144,36,0,0,0,36,91,0.56,0.19,0.55
0 2 1 4 4,0.443246,133.1085597,5023.56,6395.78,22.60632,24.16207,0.53836,162,144,36,36,0,0,0,109,0.67,0.19,0.62
0 2 1 4 5,0.448318,129.7167734,5100.1,6283.16,22.60632,24.16207,0.52888,162,180,36,36,0,0,0,91,0.56,0.17,0.57
0 2 1 4 6,0.438295,136.1596931,5213.92,6266.53,22.60632,24.16207,0.52748,162,180,72,0,0,0,0,109,0.67,0.17,0.52
0 2 1 4 7,0.443367,134.7057074,5193.95,6163.41,22.60625,24.16207,0.5188,162,216,72,0,0,0,0,91,0.56,0.16,0.48
0 2 1 4 8,0.594233,118.0247086,3879.33,5723.13,21.83519,23.73782,0.48174,162,144,72,72,0,0,0,127,0.78,0.32,1.04
0 2 1 4 9,0.428251,135.616655,5257.36,6169.11,22.60632,24.16207,0.51928,198,180,36,0,0,0,0,127,0.64,0.09,0.26
0 2 1 5 0,0.403621,126.7833336,5318.72,6188.75,22.94127,24.4497,0.5216,180,216,36,0,0,0,0,91,0.51,0.08,0.25
0 2 1 5 1,0.49426,120.3909658,4334.67,5993.92,22.9413,24.4497,0.50518,180,180,36,0,36,0,0,91,0.51,0.17,0.58
0 2 1 5 2,0.577166,108.9195337,3691.55,5790.8,22.94131,24.4497,0.48806,180,180,36,0,0,36,0,91,0.51,0.17,0.5
0 2 1 5 3,0.801125,69.86088373,2579.32,5700.15,22.94126,24.4497,0.48042,180,180,36,0,0,0,36,91,0.51,0.17,0.48
0 2 1 5 4,0.47915,118.6603508,4467.52,5963.07,22.9413,24.4497,0.50258,180,180,36,36,0,0,0,109,0.61,0.17,0.54
0 2 1 5 5,0.484229,116.4801543,4447.18,5870.53,22.9413,24.4497,0.49478,180,216,36,36,0,0,0,91,0.51,0.15,0.5
0 2 1 5 6,0.474192,111.4938904,4496.12,5832.32,22.9413,24.4497,0.49156,180,216,72,0,0,0,0,109,0.61,0.15,0.46
0 2 1 5 7,0.479271,120.3626176,4515.79,5755.68,22.94123,24.4497,0.4851,180,252,72,0,0,0,0,91,0.51,0.14,0.43
0 2 1 5 8,0.63033,92.52168167,3437.99,5386.68,22.47232,23.92155,0.454,180,180,72,72,0,0,0,127,0.71,0.29,0.93
0 2 1 5 9,0.464136,106.5641985,4491.37,5759.47,22.94131,24.4497,0.48542,216,216,36,0,0,0,0,127,0.59,0.08,0.23
0 2 1 6 0,0.203824,119.7310365,7400.26,22253.2,41.7342,42.42247,0.72864,252,216,36,0,0,0,0,163,0.65,0.07,0.21
0 2 1 6 1,0.239037,115.5144432,6476.07,21943.5,41.7342,42.42247,0.7185,252,180,36,0,36,0,0,163,0.65,0.14,0.5
0 2 1 6 2,0.271246,117.2095164,5821.62,21613.7,41.7342,42.33928,0.7077,252,180,36,0,0,36,0,163,0.65,0.14,0.43
0 2 1 6 3,0.358253,84.41836387,4440.74,21465.9,41.7342,42.23873,0.70286,252,180,36,0,0,0,36,163,0.65,0.14,0.41
0 2 1 6 4,0.233167,120.774105,6661.94,21897.7,41.7342,42.42247,0.717,252,180,36,36,0,0,0,181,0.72,0.14,0.46
0 2 1 6 5,0.232852,120.5699863,6696.31,22086.4,42.18335,43.02691,0.71614,252,216,36,36,0,0,0,163,0.65,0.13,0.43
0 2 1 6 6,0.228764,121.5236621,6828.43,22095.9,42.13548,42.91163,0.71574,252,216,72,0,0,0,0,181,0.72,0.13,0.4
0 2 1 6 7,0.233214,123.3586961,6869.24,21622.2,41.32969,42.27361,0.70798,252,252,72,0,0,0,0,163,0.65,0.12,0.38
0 2 1 6 8,0.2919,125.5837727,5626.15,21100.6,41.18658,42.22497,0.6909,252,180,72,72,0,0,0,199,0.79,0.25,0.81
0 2 1 6 9,0.224899,122.0605327,7004.81,21928.6,42.13467,42.89679,0.71032,288,216,36,0,0,0,0,199,0.69,0.07,0.2
0 2 1 9 0,0.414091,113.2265623,4503.71,6679.27,25.17641,26.39581,0.5078,216,180,36,0,0,0,0,145,0.67,0.08,0.25
0 2 1 9 1,0.495852,107.0227166,3518.43,6566.41,25.17649,26.39581,0.49922,216,144,36,0,36,0,0,145,0.67,0.17,0.58
0 2 1 9 2,0.570637,102.0857337,2819.51,6414.62,25.17622,26.27019,0.48768,216,144,36,0,0,36,0,145,0.67,0.17,0.5
0 2 1 9 3,0.772658,69.97458127,2045.67,6345.43,25.17536,26.11557,0.48242,216,144,36,0,0,0,36,145,0.67,0.17,0.48
0 2 1 9 4,0.482222,105.429165,3570,6540.89,25.17649,26.39581,0.49728,216,144,36,36,0,0,0,163,0.75,0.17,0.54
0 2 1 9 5,0.487286,106.0964682,3412.37,6476.07,25.45454,26.15557,0.49284,216,180,36,36,0,0,0,145,0.67,0.15,0.5
0 2 1 9 6,0.47775,112.2504871,3415.27,6510.38,25.1765,26.39581,0.49496,216,180,72,0,0,0,0,163,0.75,0.15,0.46
0 2 1 9 7,0.486184,101.5746976,3613.09,6148.49,24.42084,25.37946,0.47118,216,216,72,0,0,0,0,145,0.67,0.14,0.43
0 2 1 9 8,0.623534,93.19142598,2650.46,5865.84,23.56888,24.65785,0.44952,216,144,72,72,0,0,0,181,0.84,0.29,0.93
0 2 1 9 9,0.468679,110.9491099,3409.75,6436.98,25.1765,26.35804,0.48938,252,180,36,0,0,0,0,181,0.72,0.08,0.23
 0  2  1 10  0,0.363873,127.43186,6232.16,6980.08,25.01536,26.4519,0.53712,180,180,36,0,0,0,0,109,0.61,0.09,0.27
 0  2  1 10  1,0.446628,115.5600403,5018.68,6728.49,25.01536,26.4519,0.51776,180,144,36,0,36,0,0,109,0.61,0.18,0.64
 0  2  1 10  2,0.522321,107.0507137,4182.5,6429.08,25.01508,26.21086,0.49472,180,144,36,0,0,36,0,109,0.61,0.18,0.55
 0  2  1 10  3,0.726798,73.13947113,2940.28,6312.9,25.01468,26.0829,0.48578,180,144,36,0,0,0,36,109,0.61,0.18,0.53
 0  2  1 10  4,0.432832,118.3264266,5155.4,6678.85,25.01536,26.46244,0.51394,180,144,36,36,0,0,0,127,0.71,0.18,0.59
 0  2  1 10  5,0.444801,115.4447325,5191.28,6316.71,22.91083,24.83018,0.49422,180,180,36,36,0,0,0,109,0.61,0.17,0.54
 0  2  1 10  6,0.428306,116.1795971,5108.91,6592.04,25.01536,26.4519,0.50726,180,180,72,0,0,0,0,127,0.71,0.17,0.5
 0  2  1 10  7,0.429505,115.494761,5628.6,6438.61,21.65624,23.66891,0.49152,180,216,72,0,0,0,0,109,0.61,0.15,0.46
 0  2  1 10  8,0.566329,108.3563387,3979.1,6079.17,20.80769,22.80194,0.46408,180,144,72,72,0,0,0,145,0.81,0.31,1
 0  2  1 10  9,0.419124,115.2546428,5150.08,6462.09,25.01539,26.27758,0.49726,216,180,36,0,0,0,0,145,0.67,0.08,0.25
 0  2  1 11  0,0.307258,121.6885725,6524.51,8201.68,25.08069,26.63255,0.62852,108,108,72,0,0,0,0,91,0.84,0.25,0.75
 0  2  1 11  1,0.389671,114.9806968,5437.7,7885.36,25.08073,26.63255,0.60428,108,72,72,0,36,0,0,91,0.84,0.38,1.25
 0  2  1 11  2,0.465053,109.536717,4767.16,7504.07,25.07816,26.4998,0.57506,108,72,72,0,0,36,0,91,0.84,0.38,1.12
 0  2  1 11  3,0.668687,74.67543755,3336.67,7338.08,25.0807,26.31925,0.56234,108,72,72,0,0,0,36,91,0.84,0.38,1.1
 0  2  1 11  4,0.375933,118.8549278,5687.6,7830.04,25.08073,26.63255,0.60004,108,72,72,36,0,0,0,109,1.01,0.38,1.19
 0  2  1 11  5,0.38113,128.6132506,5540.17,7754.03,25.34544,26.31446,0.59512,108,108,72,36,0,0,0,91,0.84,0.33,1.06
 0  2  1 11  6,0.368847,130.1437611,5762.46,7820.1,25.45033,26.74453,0.59512,108,108,108,0,0,0,0,109,1.01,0.33,1
 0  2  1 11  7,0.376615,132.9881343,5823.38,7653.45,24.56371,26.02685,0.5874,108,144,108,0,0,0,0,91,0.84,0.3,0.9
 0  2  1 11  8,0.514174,129.2818514,4471.71,7130.71,23.71317,25.51292,0.54728,108,72,108,72,0,0,0,127,1.18,0.5,1.6
 0  2  1 11  9,0.359767,129.3126615,6065.81,7636.93,25.45472,26.56929,0.58118,144,108,72,0,0,0,0,127,0.88,0.22,0.67
 0  2  1 12  0,0.248075,132.6813184,7746.97,8571.59,25.05734,26.61043,0.65784,108,144,36,0,0,0,0,55,0.51,0.12,0.38
 0  2  1 12  1,0.330611,126.5823834,6044.59,8314.12,25.05734,26.61043,0.63808,108,108,36,0,36,0,0,55,0.51,0.25,0.88
 0  2  1 12  2,0.406104,131.2350044,5147.06,8005.05,25.05468,26.49496,0.61436,108,108,36,0,0,36,0,55,0.51,0.25,0.75
 0  2  1 12  3,0.610039,83.21289136,3481.21,7863.54,25.05734,26.36375,0.6035,108,108,36,0,0,0,36,55,0.51,0.25,0.73
 0  2  1 12  4,0.316852,131.5142328,6355.39,8270.08,25.05734,26.61043,0.6347,108,108,36,36,0,0,0,73,0.68,0.25,0.81
 0  2  1 12  5,0.326857,141.8899365,6408.33,7947.34,24.71718,26.11623,0.62014,108,144,36,36,0,0,0,55,0.51,0.22,0.72
 0  2  1 12  6,0.317565,139.1595795,6578.97,7915.3,24.71718,26.11623,0.61764,108,144,72,0,0,0,0,73,0.68,0.22,0.67
 0  2  1 12  7,0.31476,141.8711219,6684.99,8035.32,24.41085,25.9042,0.6124,108,180,72,0,0,0,0,55,0.51,0.2,0.6
 0  2  1 12  8,0.451358,136.5380158,4978.19,7493.94,23.55943,25.19362,0.57114,108,108,72,72,0,0,0,91,0.84,0.4,1.3
 0  2  1 12  9,0.308254,141.0955417,6843.79,7800.73,24.71718,26.05283,0.6087,144,144,36,0,0,0,0,91,0.63,0.11,0.33
 0  2  1 14  0,0.246633,120.092295,7066.28,14841,34.88202,35.6558,0.67202,216,180,36,0,0,0,0,145,0.67,0.08,0.25
 0  2  1 14  1,0.29533,117.3703416,5787.88,14582.6,34.88155,35.79742,0.66032,216,144,36,0,36,0,0,145,0.67,0.17,0.58
 0  2  1 14  2,0.339872,123.3271944,4972.71,14326.9,34.88202,35.39929,0.64874,216,144,36,0,0,36,0,145,0.67,0.17,0.5
 0  2  1 14  3,0.460196,84.01941426,3667.55,14210.3,34.88202,35.20382,0.64346,216,144,36,0,0,0,36,145,0.67,0.17,0.48
 0  2  1 14  4,0.287212,121.3695663,5934.99,14542.9,34.88202,35.79742,0.65852,216,144,36,36,0,0,0,163,0.75,0.17,0.54
 0  2  1 14  5,0.295369,126.3684436,5853.64,14125.1,33.92519,34.61862,0.65158,216,180,36,36,0,0,0,145,0.67,0.15,0.5
 0  2  1 14  6,0.284331,122.8915922,5942.5,14534.5,34.60094,35.67641,0.65764,216,180,72,0,0,0,0,163,0.75,0.15,0.46
 0  2  1 14  7,0.289162,123.6957159,6158.36,14185.2,32.90669,34.30391,0.64654,216,216,72,0,0,0,0,145,0.67,0.14,0.43
 0  2  1 14  8,0.370853,121.5490969,4882.15,13638.9,32.05623,33.43498,0.62164,216,144,72,72,0,0,0,181,0.84,0.29,0.93
 0  2  1 14  9,0.278932,124.1599771,6057.47,14397.5,34.60107,35.48662,0.65144,252,180,36,0,0,0,0,181,0.72,0.08,0.23
 0  2  1 15  0,0.269191,127.2080617,5951.92,17036.1,37.83402,38.29221,0.66052,288,216,36,0,0,0,0,199,0.69,0.07,0.2
 0  2  1 15  1,0.310887,121.6906462,5113.82,16800.4,37.83402,38.29221,0.65138,288,180,36,0,36,0,0,199,0.69,0.13,0.47
 0  2  1 15  2,0.349026,120.8011686,4569.58,16506.4,37.83402,38.09568,0.63998,288,180,36,0,0,36,0,199,0.69,0.13,0.4
 0  2  1 15  3,0.452052,86.86232258,3536.71,16371.7,37.83402,37.94999,0.63476,288,180,36,0,0,0,36,199,0.69,0.13,0.39
 0  2  1 15  4,0.303936,123.3397839,5232.55,16754,37.83394,38.29501,0.64958,288,180,36,36,0,0,0,217,0.75,0.13,0.43
 0  2  1 15  5,0.306272,127.6769464,5212.71,16730.2,37.52948,38.12365,0.64866,288,216,36,36,0,0,0,199,0.69,0.12,0.41
 0  2  1 15  6,0.301543,127.282475,5207.73,16723.1,37.83558,38.30598,0.64814,288,216,72,0,0,0,0,217,0.75,0.12,0.38
 0  2  1 15  7,0.300663,123.719386,5382.74,16722,36.61045,37.8787,0.64124,288,252,72,0,0,0,0,199,0.69,0.12,0.35
 0  2  1 15  8,0.369392,122.7499759,4426.87,16258.3,35.76096,37.01609,0.62346,288,180,72,72,0,0,0,235,0.82,0.24,0.76
 0  2  1 15  9,0.296918,131.741092,5309.55,16571.9,37.83558,38.22375,0.64228,324,216,36,0,0,0,0,235,0.73,0.06,0.19
 0  2  1 16  0,0.134968,93.24976916,9736.86,22776.3,40.45885,41.46728,0.79022,144,108,36,0,0,0,0,109,0.76,0.12,0.38
 0  2  1 16  1,0.17228,89.48018581,8033,22406.8,40.45885,41.46728,0.7774,144,72,36,0,36,0,0,109,0.76,0.25,0.88
 0  2  1 16  2,0.206408,95.24911151,7056.41,21984.2,40.45887,41.21422,0.76274,144,72,36,0,0,36,0,109,0.76,0.25,0.75
 0  2  1 16  3,0.298601,62.97395389,4975.5,21784.8,40.45885,41.18209,0.75582,144,72,36,0,0,0,36,109,0.76,0.25,0.73
 0  2  1 16  4,0.16606,95.51024776,8407.04,22343.9,40.45885,41.46728,0.77522,144,72,36,36,0,0,0,127,0.88,0.25,0.81
 0  2  1 16  5,0.171017,101.2181568,8288.48,21769.4,39.54867,40.48082,0.76816,144,108,36,36,0,0,0,109,0.76,0.22,0.72
 0  2  1 16  6,0.164128,99.4489984,8518.34,22216.2,40.73828,41.554,0.7713,144,108,72,0,0,0,0,127,0.88,0.22,0.67
 0  2  1 16  7,0.16888,104.7698551,8646.65,21617.9,38.32742,39.32791,0.76254,144,144,72,0,0,0,0,109,0.76,0.2,0.6
 0  2  1 16  8,0.232102,106.1524254,6783.1,20967.5,37.47616,38.46438,0.7396,144,72,72,72,0,0,0,145,1.01,0.4,1.3
 0  2  1 16  9,0.159986,101.7681232,8977.9,22002.4,40.72511,41.39694,0.76388,180,108,36,0,0,0,0,145,0.81,0.11,0.33
 0  2  1 17  0,0.239176,118.7705439,6004.32,22345.9,43.29975,43.65608,0.69764,324,216,36,0,0,0,0,235,0.73,0.06,0.19
 0  2  1 17  1,0.272751,115.1163732,5222.43,22201.8,43.29975,43.65608,0.69314,324,180,36,0,36,0,0,235,0.73,0.12,0.44
 0  2  1 17  2,0.303461,119.8800274,4686.05,21981.4,43.29975,43.47451,0.68626,324,180,36,0,0,36,0,235,0.73,0.12,0.38
 0  2  1 17  3,0.386421,87.82311375,3678.5,21885.9,43.20441,43.35536,0.68328,324,180,36,0,0,0,36,235,0.73,0.12,0.36
 0  2  1 17  4,0.267154,120.1287949,5329.27,22162.7,43.29975,43.65608,0.69192,324,180,36,36,0,0,0,253,0.78,0.12,0.41
 0  2  1 17  5,0.273209,122.1046836,5304.04,21626.7,41.94877,42.59752,0.68566,324,216,36,36,0,0,0,235,0.73,0.12,0.38
 0  2  1 17  6,0.269341,120.9474083,5319.06,21671.9,42.40041,42.77151,0.68686,324,216,72,0,0,0,0,253,0.78,0.12,0.35
 0  2  1 17  7,0.271344,120.4178355,5478.7,21404.6,41.31935,42.42491,0.67862,324,252,72,0,0,0,0,235,0.73,0.11,0.33
 0  2  1 17  8,0.328168,120.3754228,4603.76,20937.2,40.46991,41.5988,0.6638,324,180,72,72,0,0,0,271,0.84,0.22,0.72
 0  2  1 17  9,0.26556,122.093186,5382.34,21553.3,42.40042,42.70148,0.6831,360,216,36,0,0,0,0,271,0.75,0.06,0.18
 0  2  1 19  0,0.420204,132.8666959,5046.58,6171.45,21.5053,23.31824,0.52822,180,288,36,0,0,0,0,55,0.31,0.07,0.21
 0  2  1 19  5,0.515314,128.3667592,4382.87,5488.69,20.39309,22.25839,0.48218,180,288,36,36,0,0,0,55,0.31,0.13,0.43
 0  2  1 19  6,0.496041,123.0116911,4560.45,5671.69,21.06096,22.91498,0.48956,180,288,72,0,0,0,0,73,0.41,0.13,0.4
 0  2  1 19  7,0.510434,127.296245,4500.61,5465.35,20.5467,22.20128,0.4804,180,324,72,0,0,0,0,55,0.31,0.12,0.38
 0  2  1 19  8,0.667976,116.1706712,3531.09,5148.85,19.82595,21.55556,0.45258,180,252,72,72,0,0,0,91,0.51,0.25,0.81
 0  2  1 19  9,0.485742,122.0131024,4660.48,5571.13,21.06096,22.91498,0.48088,216,288,36,0,0,0,0,91,0.42,0.07,0.2
 0  2  1 20  0,0.134641,93.21804601,9460.4,31795.7,48.88072,49.45074,0.79478,216,144,36,0,0,0,0,163,0.75,0.09,0.27
 0  2  1 20  1,0.161523,90.1009874,8197.44,31442.1,48.88072,49.45074,0.78594,216,108,36,0,36,0,0,163,0.75,0.18,0.64
 0  2  1 20  2,0.186112,92.32424208,7371.2,31010,48.88073,49.18516,0.77514,216,108,36,0,0,36,0,163,0.75,0.18,0.55
 0  2  1 20  3,0.252534,64.95493032,5475.22,30819.6,48.71408,48.98714,0.77038,216,108,36,0,0,0,36,163,0.75,0.18,0.53
 0  2  1 20  4,0.157042,93.93083286,8479,31379.7,48.88072,49.45074,0.78438,216,108,36,36,0,0,0,181,0.84,0.18,0.59
 0  2  1 20  5,0.157918,97.43120186,8467.76,31402.8,48.79,49.55067,0.78184,216,144,36,36,0,0,0,163,0.75,0.17,0.54
 0  2  1 20  6,0.154954,96.54036393,8546.7,31363.4,49.09853,49.67732,0.78086,216,144,72,0,0,0,0,181,0.84,0.17,0.5
 0  2  1 20  7,0.158618,99.80497512,8718.63,30662.9,47.3806,48.26442,0.77398,216,180,72,0,0,0,0,163,0.75,0.15,0.46
 0  2  1 20  8,0.203859,101.6841287,6968.22,30010.8,46.53451,47.51786,0.75752,216,108,72,72,0,0,0,199,0.92,0.31,1
 0  2  1 20  9,0.151983,97.1873266,8781.96,31171.4,49.07251,49.53561,0.77608,252,144,36,0,0,0,0,199,0.79,0.08,0.25
 0  2  1 21  0,0.188126,106.9416119,6809.68,33555.9,52.10271,52.41259,0.74802,360,252,36,0,0,0,0,253,0.7,0.06,0.17
 0  2  1 21  1,0.212099,105.3810462,5965.74,33302.9,52.09567,52.41259,0.74238,360,216,36,0,36,0,0,253,0.7,0.11,0.39
 0  2  1 21  2,0.234027,107.8288435,5386.97,33040.9,52.10271,52.2737,0.73654,360,216,36,0,0,36,0,253,0.7,0.11,0.33
 0  2  1 21  3,0.293262,80.15018087,4297.9,32913.5,51.96307,52.12347,0.7337,360,216,36,0,0,0,36,253,0.7,0.11,0.32
 0  2  1 21  4,0.208102,108.7602653,6073.24,33254.4,52.09567,52.41259,0.7413,360,216,36,36,0,0,0,271,0.75,0.11,0.36
 0  2  1 21  5,0.209446,110.6574132,6148.06,33139.6,51.52507,52.30654,0.73874,360,252,36,36,0,0,0,253,0.7,0.11,0.34
 0  2  1 21  6,0.206791,109.9151436,6118.4,33183.5,51.97019,52.42652,0.73972,360,252,72,0,0,0,0,271,0.75,0.11,0.32
 0  2  1 21  7,0.210001,111.0491215,6527.03,32482.2,49.49686,50.45545,0.73058,360,288,72,0,0,0,0,253,0.7,0.1,0.3
 0  2  1 21  8,0.250313,111.4316889,5495.38,31960.2,48.64411,49.58832,0.71884,360,216,72,72,0,0,0,289,0.8,0.2,0.65
 0  2  1 21  9,0.204131,111.7905034,6196.5,33049.9,51.97019,52.34529,0.73674,396,252,36,0,0,0,0,289,0.73,0.05,0.16
 0  2  1 22  0,0.156354,103.9688065,8307.24,34676.1,51.49744,52.29644,0.77418,288,252,36,0,0,0,0,181,0.63,0.06,0.19
 0  2  1 22  1,0.180364,100.0927246,7253.16,34478.1,51.49744,52.29644,0.76976,288,216,36,0,36,0,0,181,0.63,0.12,0.44
 0  2  1 22  2,0.202326,105.1821955,6557.56,34227.3,51.24825,52.14866,0.76416,288,216,36,0,0,36,0,181,0.63,0.12,0.38
 0  2  1 22  3,0.261652,76.09855753,5103.23,34120.6,51.05757,51.94949,0.76178,288,216,36,0,0,0,36,181,0.63,0.12,0.36
 0  2  1 22  4,0.176362,104.1621015,7432.53,34448.5,51.49744,52.29644,0.7691,288,216,36,36,0,0,0,199,0.69,0.12,0.41
 0  2  1 22  5,0.177707,108.3148201,7343.48,34382.2,51.49744,52.29644,0.76762,288,252,36,36,0,0,0,181,0.63,0.12,0.38
 0  2  1 22  6,0.175049,105.9831206,7467.11,34367.9,51.49744,52.21973,0.7673,288,252,72,0,0,0,0,199,0.69,0.12,0.35
 0  2  1 22  7,0.176394,109.0931236,7582.1,34188.7,50.54405,51.47327,0.7633,288,288,72,0,0,0,0,181,0.63,0.11,0.33
 0  2  1 22  8,0.216409,111.5182767,6372.19,33740.8,49.69654,50.61065,0.7533,288,216,72,72,0,0,0,217,0.75,0.22,0.72
 0  2  1 22  9,0.172385,107.4122293,7629.35,34247,51.35351,52.22031,0.7646,324,252,36,0,0,0,0,217,0.67,0.06,0.18
 0  2  1 23  0,0.14156,94.44722399,8721.87,38802.4,54.32917,55.18482,0.79114,288,216,36,0,0,0,0,199,0.69,0.07,0.2
 0  2  1 23  1,0.163487,91.09690106,7802.14,38449.2,54.12107,54.92632,0.78394,288,180,36,0,36,0,0,199,0.69,0.13,0.47
 0  2  1 23  2,0.183543,93.62764885,7177.59,38030.4,53.56617,54.43382,0.7754,288,180,36,0,0,36,0,199,0.69,0.13,0.4
 0  2  1 23  3,0.237721,66.8447229,5608.44,37836.2,53.36802,54.23686,0.77144,288,180,36,0,0,0,36,199,0.69,0.13,0.39
 0  2  1 23  4,0.159831,93.13979953,8024.19,38386.5,54.02197,54.8788,0.78266,288,180,36,36,0,0,0,217,0.75,0.13,0.43
