ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom,gas_sorption,gas_desorption,gas_desor_vstpv,gas_sor_vstpv
1 2 2 6 6,0.228624,116.6405106,7183.58,29622.7,35.46625,36.77176,0.7014,408,240,48,0,0,0,0,313,0.77,0.07,0.21,26.76898544,3.967603716,20.29628418,136.9367947
1 2 2 6 7,0.341692,107.766225,4668.82,17838.7,35.83141,36.67086,0.62866,408,264,48,0,0,0,0,301,0.74,0.07,0.2,18.47658037,4.381049685,33.49495643,141.2611814
1 2 2 6 8,0.259735,123.4893629,6291.95,29258.7,36.12956,36.66487,0.6978,408,216,48,48,0,0,0,325,0.8,0.13,0.43,25.08686056,3.838146795,22.30583497,145.7951979
1 2 2 6 9,0.22674,116.6246568,7288.07,29480.8,35.46625,36.77176,0.69804,432,240,24,0,0,0,0,325,0.75,0.03,0.1,27.29759754,4.309882302,21.86552857,138.4901854
1 2 2 7 0,0.364726,131.0580012,5123.37,16473.9,27.02673,28.69123,0.5661,480,288,24,0,0,0,0,349,0.73,0.03,0.09,20.97684394,4.917404255,40.12999117,171.1879924
1 2 2 7 1,0.389363,128.1855608,4803.57,16283.6,27.02676,28.69123,0.55956,480,264,24,0,24,0,0,349,0.73,0.06,0.21,19.02802083,4.314452834,37.58779355,165.7733544
1 2 2 7 2,0.411897,123.6862643,4529.83,16072.9,27.02676,28.69123,0.55232,480,264,24,0,0,24,0,349,0.73,0.06,0.18,17.69795442,4.277524884,39.42281222,163.1090765
1 2 2 7 3,0.472772,101.3609817,3940.99,15975.1,27.02676,28.69123,0.54896,480,264,24,0,0,0,24,349,0.73,0.06,0.18,12.66111584,3.079193801,32.57280798,133.9337897
1 2 2 7 4,0.385256,125.3547737,4851.24,16251.6,27.02676,28.69123,0.55846,480,264,24,24,0,0,0,361,0.75,0.06,0.2,19.1980051,4.655975031,40.13529705,165.4900708
1 2 2 7 5,0.386636,128.8202011,4860.92,16163.1,27.02676,28.69123,0.55542,480,288,24,24,0,0,0,349,0.73,0.06,0.19,19.54374572,4.653040865,40.25367943,169.0738805
1 2 2 7 6,0.383908,128.3912243,4905.33,16142.7,27.02676,28.69123,0.55472,480,288,48,0,0,0,0,361,0.75,0.06,0.18,19.73243091,4.785853693,41.11052357,169.5017479
1 2 2 7 7,0.385288,125.6063866,4876.1,16081.6,27.02676,28.69123,0.55262,480,312,48,0,0,0,0,349,0.73,0.06,0.17,19.4625322,4.89252349,42.17788809,167.7842747
1 2 2 7 8,0.426348,121.7514061,4425.48,15755.7,27.02676,28.69123,0.54142,480,264,48,48,0,0,0,373,0.78,0.11,0.37,17.38129106,4.618568523,44.05934629,165.8107524
1 2 2 7 9,0.381174,126.8260376,4926.71,16054.8,27.02676,28.69123,0.5517,504,288,24,0,0,0,0,373,0.74,0.03,0.09,19.67547033,4.805204685,40.98279647,167.8088341
1 2 2 9 0,0.294872,128.9418936,6383.78,17955.8,27.02109,28.68589,0.6172,384,216,24,0,0,0,0,289,0.75,0.04,0.12,24.01850928,4.475381096,29.52772492,158.4696185
1 2 2 9 1,0.319516,128.8113236,5880.52,17857.5,27.02109,28.68589,0.61382,384,192,24,0,24,0,0,289,0.75,0.08,0.27,21.75759641,3.740076756,26.73865475,155.5499784
1 2 2 9 2,0.342057,127.0379377,5497.55,17717.3,27.02109,28.68589,0.609,384,192,24,0,0,24,0,289,0.75,0.08,0.23,20.54485893,3.946371085,30.20388657,157.2418243
1 2 2 9 3,0.40295,100.9576887,4665.47,17652.1,27.02109,28.68589,0.60676,384,192,24,0,0,0,24,289,0.75,0.08,0.22,13.8649888,2.667469711,24.05011097,125.0077997
1 2 2 9 4,0.315408,128.4897163,5955.74,17837.1,27.02109,28.68589,0.61312,384,192,24,24,0,0,0,301,0.78,0.08,0.25,22.44212712,4.235510888,29.89130906,158.3810254
1 2 2 9 5,0.316789,130.4639774,5969.54,17711.5,27.02109,28.68589,0.6088,384,216,24,24,0,0,0,289,0.75,0.07,0.24,22.67381527,4.268040904,30.25276639,160.7167438
1 2 2 9 6,0.31406,131.1530256,6004.73,17778.4,27.02109,28.68589,0.6111,384,216,48,0,0,0,0,301,0.78,0.07,0.22,22.81482766,4.151062572,29.17012795,160.3231535
1 2 2 9 7,0.315441,131.1428971,6075.12,17613.1,27.02109,28.68589,0.60542,384,240,48,0,0,0,0,289,0.75,0.07,0.21,22.87713776,4.29651762,30.32502488,161.467922
1 2 2 9 8,0.356512,128.9186193,5444.56,17292.5,27.02109,28.68589,0.5944,384,192,48,48,0,0,0,313,0.82,0.14,0.46,20.22442283,4.063168484,32.41196876,161.3305881
1 2 2 9 9,0.311326,131.115492,6054.17,17716.1,27.02109,28.68589,0.60896,408,216,24,0,0,0,0,313,0.77,0.04,0.11,23.2476874,4.425409155,30.82728301,161.942775
 1  2  2 10  0,0.284428,131.6258994,6709.67,18211.5,26.18626,26.7602,0.6395,360,216,24,0,0,0,0,265,0.74,0.04,0.12,24.76029905,4.077820791,25.95176567,157.5776651
 1  2  2 10  1,0.309604,128.4841452,6159.62,18033.3,25.45142,26.57405,0.63324,360,192,24,0,24,0,0,265,0.74,0.08,0.28,22.3438628,3.796739938,26.30170131,154.7858466
 1  2  2 10  2,0.332632,132.3313618,5750.98,17835.1,24.90309,26.26756,0.62628,360,192,24,0,0,24,0,265,0.74,0.08,0.24,21.42707277,3.647049426,27.14389108,159.4752529
 1  2  2 10  3,0.394838,104.5695335,4854.65,17739.9,24.70622,26.06985,0.62294,360,192,24,0,0,0,24,265,0.74,0.08,0.23,14.26873912,2.432334591,21.48862798,126.0581615
 1  2  2 10  4,0.305407,131.596019,6248.43,17999.1,25.35481,26.64667,0.63204,360,192,24,24,0,0,0,277,0.77,0.08,0.26,23.21818019,3.960794153,27.06622495,158.6622439
 1  2  2 10  5,0.306817,133.0919607,6298.77,17887.5,25.82995,26.70759,0.62812,360,216,24,24,0,0,0,265,0.74,0.08,0.25,23.32315346,3.93636032,27.02344372,160.1154045
 1  2  2 10  6,0.30403,133.713441,6274.88,17931.9,25.29684,26.62019,0.62968,360,216,48,0,0,0,0,277,0.77,0.08,0.23,23.77491323,4.119046547,28.02073785,161.7341789
 1  2  2 10  7,0.30544,132.4494339,6448.48,17792.3,26.52102,27.60987,0.62478,360,240,48,0,0,0,0,265,0.74,0.07,0.22,23.45099064,4.070812373,27.82104411,160.270478
 1  2  2 10  8,0.347398,137.1051438,5718.19,17460.3,26.52102,27.60987,0.61312,360,192,48,48,0,0,0,289,0.8,0.15,0.48,21.46222571,3.823792417,29.72268571,166.8278295
 1  2  2 10  9,0.301237,135.6749393,6342.26,17851.6,25.00153,26.36644,0.62686,384,216,24,0,0,0,0,289,0.75,0.04,0.12,24.20027521,4.071150316,27.44049109,163.1154305
 1  2  2 11  0,0.26716,125.4440451,6850.68,19013.4,26.5535,27.64119,0.66658,312,168,48,0,0,0,0,253,0.81,0.09,0.27,24.82891718,3.843761902,22.97705377,148.4210988
 1  2  2 11  1,0.292295,123.9195062,6400.67,18798.9,26.5535,27.64119,0.65906,312,144,48,0,24,0,0,253,0.81,0.14,0.45,22.44189209,3.494394517,22.85386983,146.7733761
 1  2  2 11  2,0.315286,124.8446504,6049.72,18554.1,26.5535,27.62553,0.65048,312,144,48,0,0,24,0,253,0.81,0.14,0.41,21.10369656,3.406730289,24.03304869,148.8776991
 1  2  2 11  3,0.377392,97.89347463,5072.15,18448,26.5535,27.57639,0.64676,312,144,48,0,0,0,24,253,0.81,0.14,0.4,13.84686074,2.253893035,19.03235015,116.9258248
 1  2  2 11  4,0.288105,125.534299,6517.09,18760.6,26.5535,27.64119,0.65772,312,144,48,24,0,0,0,265,0.85,0.14,0.43,23.15702911,3.683476937,23.74516426,149.2794633
 1  2  2 11  5,0.289513,130.743018,6433.08,18741.2,26.5535,27.43158,0.65704,312,168,48,24,0,0,0,253,0.81,0.13,0.41,24.05700637,3.874085932,25.09595617,155.8389741
 1  2  2 11  6,0.28673,128.96647,6548.99,18683.6,26.5535,27.64119,0.65502,312,168,72,0,0,0,0,265,0.85,0.13,0.39,23.91711666,3.815210094,24.4769906,153.4434606
 1  2  2 11  7,0.288139,132.2445175,6537.61,18584.9,26.5535,27.18259,0.65156,312,192,72,0,0,0,0,253,0.81,0.12,0.38,24.47601514,3.963958643,25.55627703,157.8007945
 1  2  2 11  8,0.323577,128.4224168,6093.03,18327.1,27.02114,28.68594,0.62996,312,144,72,48,0,0,0,277,0.89,0.21,0.67,21.36895948,3.631281483,26.29081124,154.713228
 1  2  2 11  9,0.283941,130.1534186,6678.65,18561,26.5535,27.63625,0.65072,336,168,48,0,0,0,0,277,0.82,0.09,0.26,24.30354862,3.81736578,24.25260041,154.406019
 1  2  2 12  0,0.249142,127.9282468,7223.77,19197.3,26.54187,27.62996,0.67342,312,192,24,0,0,0,0,229,0.73,0.05,0.14,27.10845407,4.160019053,23.19042426,151.1186711
 1  2  2 12  1,0.274292,126.898602,6649.46,19033.7,26.54187,27.62996,0.66768,312,168,24,0,24,0,0,229,0.73,0.09,0.32,24.33700988,3.660498316,22.46569096,149.364293
 1  2  2 12  2,0.297296,127.6997981,6233.99,18826.2,26.54187,27.61441,0.6604,312,168,24,0,0,24,0,229,0.73,0.09,0.27,22.86106725,3.664007494,24.37316043,152.0729585
 1  2  2 12  3,0.359438,99.72552101,5188.64,18740.1,26.54187,27.56536,0.65738,312,168,24,0,0,0,24,229,0.73,0.09,0.26,14.75960916,2.359774419,18.97845724,118.7039783
 1  2  2 12  4,0.270099,129.4752877,6767.93,18999.5,26.54187,27.62996,0.66648,312,168,24,24,0,0,0,241,0.77,0.09,0.3,25.29557593,3.871727813,23.39883432,152.8741221
 1  2  2 12  5,0.271508,133.0415867,6788.1,18924.2,26.54187,27.62996,0.66384,312,192,24,24,0,0,0,229,0.73,0.09,0.28,25.91209173,4.012382056,24.37537681,157.4169635
 1  2  2 12  6,0.268724,130.3102799,6849.33,18918.5,26.54187,27.62996,0.66364,312,192,48,0,0,0,0,241,0.77,0.09,0.26,25.6302345,3.957895046,23.79781899,154.1080989
 1  2  2 12  7,0.270133,132.79707,6868,18809.6,26.54187,27.62996,0.65982,312,216,48,0,0,0,0,229,0.73,0.08,0.25,26.02393573,4.053208946,24.49870127,157.2957713
 1  2  2 12  8,0.305942,129.7859189,6266.3,18668.1,27.00965,28.67507,0.64204,312,168,48,48,0,0,0,253,0.81,0.17,0.54,22.77553564,3.816246614,26.12413752,155.9100565
 1  2  2 12  9,0.265933,129.9942765,6944.04,18835.9,26.54187,27.62996,0.66074,336,192,24,0,0,0,0,253,0.75,0.04,0.13,26.1395221,4.292835914,25.54364968,155.5379261
 1  2  2 13  0,0.232472,120.2843931,7382.36,21134.3,27.96493,28.99993,0.69176,312,192,24,0,0,0,0,229,0.73,0.05,0.14,27.31543212,4.190940089,21.79960037,142.0839935
 1  2  2 13  1,0.255939,120.0407713,6794.93,20934.5,27.96493,28.99993,0.68522,312,168,24,0,24,0,0,229,0.73,0.09,0.32,24.50589633,3.544226287,20.29664889,140.3374201
 1  2  2 13  2,0.277404,124.1180805,6365.02,20727.9,27.96493,28.99993,0.67846,312,168,24,0,0,24,0,229,0.73,0.09,0.27,23.68660661,3.690018377,22.90380703,147.0218876
 1  2  2 13  3,0.335388,95.9896299,5302.1,20632.6,27.96493,28.98424,0.67534,312,168,24,0,0,0,24,229,0.73,0.09,0.26,15.06131138,2.270138474,17.03594764,113.0255775
 1  2  2 13  4,0.252027,123.4118096,6914.63,20902.7,27.96493,28.99993,0.68418,312,168,24,24,0,0,0,241,0.77,0.09,0.3,25.71455931,3.829727033,21.59639778,145.0082073
 1  2  2 13  5,0.253342,127.7423586,6943.72,20841,27.96493,28.99993,0.68216,312,192,24,24,0,0,0,229,0.73,0.09,0.28,26.59536649,4.060172135,23.01537571,150.7577343
 1  2  2 13  6,0.250743,126.6471191,7053.25,20779.3,27.96493,28.99993,0.68014,312,192,48,0,0,0,0,241,0.77,0.09,0.26,26.51422256,3.940661831,22.1087614,148.7558805
 1  2  2 13  7,0.252058,125.7752032,7038.49,20702.3,27.96493,28.99993,0.67762,312,216,48,0,0,0,0,229,0.73,0.08,0.25,26.31213757,4.010943657,22.62108727,148.3962905
 1  2  2 13  8,0.291168,125.4957057,6246.36,20344.8,27.93119,28.95043,0.66592,312,168,48,48,0,0,0,253,0.81,0.17,0.54,23.03804435,3.775271921,24.59565027,150.091356
 1  2  2 13  9,0.24814,126.0865431,7165.46,20698,27.96493,28.99993,0.67748,336,192,24,0,0,0,0,253,0.75,0.04,0.13,26.69447157,3.985078262,22.12585493,148.212398
 1  2  2 14  0,0.241415,123.3144116,7069.98,24424.2,31.26461,32.16244,0.68734,384,216,24,0,0,0,0,289,0.75,0.04,0.12,26.75816125,3.929357405,21.22522055,144.5396322
 1  2  2 14  1,0.261592,120.839181,6467.29,24264.3,31.26461,32.16244,0.68284,384,192,24,0,24,0,0,289,0.75,0.08,0.27,24.38343005,3.738334984,21.88109749,142.7202785
 1  2  2 14  2,0.280047,123.0206775,6013.82,24076,31.26461,32.00873,0.67754,384,192,24,0,0,24,0,289,0.75,0.08,0.23,23.42883535,3.796102272,23.78675815,146.8074357
 1  2  2 14  3,0.3299,98.34306241,5099.51,23990.7,31.26461,31.92089,0.67514,384,192,24,0,0,0,24,289,0.75,0.08,0.22,15.860286,2.537502063,18.73074914,117.0738116
 1  2  2 14  4,0.258228,123.069868,6548.79,24230.9,31.26461,32.13013,0.6819,384,192,24,24,0,0,0,301,0.78,0.08,0.25,25.21110288,3.910986549,22.59727557,145.6671436
 1  2  2 14  5,0.259359,127.3488065,6517.79,24198.2,31.26461,32.13547,0.68098,384,216,24,24,0,0,0,289,0.75,0.07,0.24,26.02724508,4.082672406,23.69257611,151.0413826
 1  2  2 14  6,0.257125,124.5840358,6540.53,24181.1,31.26461,32.11304,0.6805,384,216,48,0,0,0,0,301,0.78,0.07,0.22,25.4111977,3.756523055,21.61209118,146.196127
 1  2  2 14  7,0.258255,124.0859134,6627.7,24056.8,31.26446,32.05301,0.677,384,240,48,0,0,0,0,289,0.75,0.07,0.21,25.59195641,4.118234939,23.79722327,147.8831367
 1  2  2 14  8,0.291881,127.5961516,5907.3,23693.6,30.48707,31.6006,0.66678,384,192,48,48,0,0,0,313,0.82,0.14,0.46,23.33953334,3.802198376,24.83173274,152.4278843
 1  2  2 14  9,0.254886,127.5281388,6595.43,24096.6,31.26461,31.97446,0.67812,408,216,24,0,0,0,0,313,0.77,0.04,0.11,26.2883421,3.927219037,22.39739627,149.9255351
 1  2  2 15  0,0.248711,124.0121469,6574.18,26287.4,33.13024,33.86281,0.68274,432,240,24,0,0,0,0,325,0.75,0.03,0.1,26.37978314,4.09528775,22.79007969,146.8022265
 1  2  2 15  1,0.267332,122.6930264,6083.68,26154.2,33.13024,33.86281,0.67928,432,216,24,0,24,0,0,325,0.75,0.07,0.24,24.25731339,3.745573345,22.40452192,145.0975483
 1  2  2 15  2,0.284364,123.7245798,5718.64,25957.1,33.13024,33.78998,0.67416,432,216,24,0,0,24,0,325,0.75,0.07,0.21,23.15404134,3.708728031,23.59750187,147.3220817
 1  2  2 15  3,0.330373,100.4900978,4921.18,25869.3,33.13024,33.71351,0.67188,432,216,24,0,0,0,24,325,0.75,0.07,0.2,16.16545713,2.571299729,19.00744222,119.49754
 1  2  2 15  4,0.264227,125.5062133,6153.81,26120.3,33.13024,33.86281,0.6784,432,216,24,24,0,0,0,337,0.78,0.07,0.22,25.04585077,3.817238503,22.56799191,148.0742052
 1  2  2 15  5,0.265271,125.7084707,6134.99,26000.2,33.13024,33.93258,0.67528,432,240,24,24,0,0,0,325,0.75,0.07,0.22,25.01758181,3.838440871,22.78300772,148.4914784
 1  2  2 15  6,0.263209,125.9179362,6145.99,26023.3,33.13024,33.76974,0.67588,432,240,48,0,0,0,0,337,0.78,0.07,0.2,25.55867508,4.178048235,24.60597693,150.5239131
 1  2  2 15  7,0.264252,125.9467382,6158.86,25920.1,33.02682,33.62309,0.6732,432,264,48,0,0,0,0,325,0.75,0.06,0.19,25.47265824,4.171549285,24.66505509,150.6117933
 1  2  2 15  8,0.295286,127.9045312,5571.97,25600.5,32.19446,33.26025,0.6649,432,216,48,48,0,0,0,349,0.81,0.13,0.42,23.23387483,3.875154502,25.60343926,153.5079705
 1  2  2 15  9,0.261143,126.8496811,6191.37,25927,33.13024,33.77039,0.67338,456,240,24,0,0,0,0,349,0.77,0.03,0.1,25.79333661,4.084099451,23.86388381,150.7135649
 1  2  2 16  0,0.277775,99.99383063,5640.61,17786.4,34.80041,35.44305,0.65518,336,168,24,0,0,0,0,265,0.79,0.05,0.14,19.68316012,3.594731725,22.34220687,122.3360375
 1  2  2 16  1,0.304185,99.03730242,5198.27,17648,34.80041,35.44305,0.65008,336,144,24,0,24,0,0,265,0.79,0.09,0.32,17.95368362,3.40262533,23.15892268,122.1962251
 1  2  2 16  2,0.328341,98.26231119,4855.38,17495.9,34.80041,35.44305,0.64448,336,144,24,0,0,24,0,265,0.79,0.09,0.27,16.71824258,3.343192082,24.5613862,122.8236974
 1  2  2 16  3,0.393596,77.00873794,4067.51,17421.5,34.75773,35.44305,0.64174,336,144,24,0,0,0,24,265,0.79,0.09,0.26,10.89305595,2.148799184,18.92399978,95.93273768
 1  2  2 16  4,0.299782,99.9492283,5281.73,17628.9,34.80041,35.44305,0.64938,336,144,24,24,0,0,0,277,0.82,0.09,0.3,18.53272434,3.631997108,24.36225443,124.3114827
 1  2  2 16  5,0.301262,101.0230436,5271.25,17574.7,34.70416,35.44305,0.64738,336,168,24,24,0,0,0,265,0.79,0.09,0.28,18.77230098,3.785474948,25.51709081,126.5401344
 1  2  2 16  6,0.298337,100.3720333,5341.36,17606.1,34.80041,35.44305,0.64854,336,168,48,0,0,0,0,277,0.82,0.09,0.26,18.8218743,3.785636839,25.27042205,125.6424553
 1  2  2 16  7,0.299817,102.8446319,5317.35,17502.4,34.192,34.65504,0.64472,336,192,48,0,0,0,0,265,0.79,0.08,0.25,18.77146838,3.44087566,23.08296862,125.9276005
 1  2  2 16  8,0.343831,100.0130899,4683.33,17215.2,33.3838,33.82772,0.63414,336,144,48,48,0,0,0,289,0.86,0.17,0.54,16.02463929,3.024578393,23.26892413,123.282014
 1  2  2 16  9,0.295407,101.8064827,5425.25,17525.2,34.7837,35.44305,0.64556,360,168,24,0,0,0,0,289,0.8,0.04,0.13,19.38844018,3.986046378,26.34690209,128.1533847
 1  2  2 17  0,0.236854,121.5569349,6476.35,29711.6,35.51146,36.0354,0.6999,456,240,24,0,0,0,0,349,0.77,0.03,0.1,26.9438424,4.007054993,21.23598716,142.792922
 1  2  2 17  1,0.253743,120.9895739,6016.18,29618.2,35.51146,36.0354,0.6977,456,216,24,0,24,0,0,349,0.77,0.07,0.23,25.06741849,3.757222247,21.33179411,142.321368
 1  2  2 17  2,0.269191,123.4423552,5660.09,29491.7,35.51146,36.01204,0.69472,456,216,24,0,0,24,0,349,0.77,0.07,0.2,24.10636099,3.611865321,21.75497115,145.1973264
 1  2  2 17  3,0.310921,100.1728573,4902.44,29422.9,35.51146,35.91247,0.6931,456,216,24,0,0,0,24,349,0.77,0.07,0.19,17.06075638,2.661715068,18.51731638,118.6901736
 1  2  2 17  4,0.250928,122.7618201,6081.21,29597,35.51146,36.0354,0.6972,456,216,24,24,0,0,0,361,0.79,0.07,0.22,25.75540607,3.890492446,21.8433945,144.6052147
 1  2  2 17  5,0.251874,123.7984305,6048.61,29530.7,35.51146,35.77573,0.69564,456,240,24,24,0,0,0,349,0.77,0.06,0.21,26.09256797,4.125840015,23.25209832,147.0505288
 1  2  2 17  6,0.250004,122.4522462,6077.55,29552.8,35.51146,36.14082,0.69616,456,240,48,0,0,0,0,361,0.79,0.06,0.19,25.98549319,4.095109651,22.90756461,145.3598108
 1  2  2 17  7,0.25095,123.9181546,6198.16,29328.7,34.26037,35.28646,0.69088,456,264,48,0,0,0,0,349,0.77,0.06,0.19,26.14664622,4.077714588,22.8965713,146.8147259
 1  2  2 17  8,0.279097,125.6695199,5610.68,29087.5,33.41017,34.40706,0.6852,456,216,48,48,0,0,0,373,0.82,0.12,0.41,23.99046391,3.866739564,24.14718549,149.8167054
 1  2  2 17  9,0.24813,123.4040985,6121.19,29465.4,35.51146,36.14406,0.6941,480,240,24,0,0,0,0,373,0.78,0.03,0.1,26.38172074,4.154565624,23.06594896,146.4700474
 1  2  2 19  0,0.301648,140.612045,6458.2,17139,24.36198,25.68992,0.62892,360,288,24,0,0,0,0,229,0.64,0.04,0.11,25.52774827,4.694564421,31.68561792,172.2976629
 1  2  2 19  1,0.327957,139.9580571,6009.67,16978.3,24.06892,25.33712,0.62302,360,264,24,0,24,0,0,229,0.64,0.07,0.25,23.25716876,4.184363605,30.70525786,170.663315
 1  2  2 19  2,0.352021,140.684264,5658.56,16795.1,23.51496,24.77169,0.6163,360,264,24,0,0,24,0,229,0.64,0.07,0.21,22.03860246,4.177407013,32.90347686,173.5877409
 1  2  2 19  3,0.417027,110.3220446,4801.86,16715,23.3172,24.58033,0.61336,360,264,24,0,0,0,24,229,0.64,0.07,0.21,14.66013608,2.83702689,26.47244495,136.7944896
 1  2  2 19  4,0.323571,140.9632806,6101.38,16951,23.96997,25.29614,0.62202,360,264,24,24,0,0,0,241,0.67,0.07,0.23,24.09100225,4.620821668,33.45455266,174.4178333
 1  2  2 19  5,0.325045,142.0966108,6076.38,16925.9,24.54611,25.67686,0.6211,360,288,24,24,0,0,0,229,0.64,0.07,0.22,23.80984465,4.272128221,31.070926,173.1675368
 1  2  2 19  6,0.322132,138.9768695,6179.97,16858.4,24.39709,25.74652,0.61862,360,288,48,0,0,0,0,241,0.67,0.07,0.21,23.55857038,4.277007721,30.82764372,169.8045132
 1  2  2 19  7,0.323606,141.7545538,6156.69,16789.1,23.87331,25.15233,0.61608,360,312,48,0,0,0,0,229,0.64,0.07,0.2,24.03278861,4.455433154,32.26063603,174.0151898
 1  2  2 19  8,0.367452,142.3306901,5517.93,16499.2,23.04141,24.51662,0.60544,360,264,48,48,0,0,0,253,0.7,0.13,0.43,21.45706131,4.145688401,34.08503151,176.4157216
 1  2  2 19  9,0.319213,140.7287009,6263.43,16786.4,24.39709,25.62448,0.61598,384,288,24,0,0,0,0,253,0.66,0.03,0.1,24.10474297,4.401592172,31.43813672,172.1668377
 1  2  2 21  0,0.208452,114.2146254,6938.07,36935.3,40.18491,40.45872,0.72816,480,264,24,0,0,0,0,361,0.75,0.03,0.09,28.55756683,4.069797508,18.9821454,133.1967708
 1  2  2 21  1,0.222587,112.5884045,6449.45,36781.1,40.18491,40.45872,0.72512,480,240,24,0,24,0,0,361,0.75,0.06,0.22,26.32213353,3.715940029,18.50695293,131.0953574
 1  2  2 21  2,0.235515,115.1779041,6069.25,36591.4,40.18491,40.40564,0.72138,480,240,24,0,0,24,0,361,0.75,0.06,0.19,25.46937571,3.612696877,19.03778966,134.2156937
 1  2  2 21  3,0.270439,93.50747171,5281.69,36490,40.15635,40.2856,0.71938,480,240,24,0,0,0,24,361,0.75,0.06,0.18,18.08485285,2.631932526,15.92613895,109.4336107
 1  2  2 21  4,0.220231,114.0074504,6513.51,36758.8,40.18491,40.45872,0.72468,480,240,24,24,0,0,0,373,0.78,0.06,0.2,27.02243493,3.886430705,19.15119187,133.1586423
 1  2  2 21  5,0.221023,116.2775202,6558.68,36591.4,39.69662,40.39784,0.72138,480,264,24,24,0,0,0,361,0.75,0.06,0.2,27.38507378,3.872949764,19.15339482,135.430915
 1  2  2 21  6,0.219457,112.9946189,6532.02,36685.8,40.16071,40.53633,0.72324,480,264,48,0,0,0,0,373,0.78,0.06,0.18,27.13635282,4.125013536,20.25541958,133.2500385
 1  2  2 21  7,0.220249,116.1647523,6773.6,36454.5,38.05743,39.05997,0.71868,480,288,48,0,0,0,0,361,0.75,0.06,0.18,27.55667296,3.984805118,19.63755704,135.8023093
 1  2  2 21  8,0.243806,116.0234958,6130.14,36120.7,37.2186,38.21471,0.7121,480,240,48,48,0,0,0,385,0.8,0.12,0.38,25.15638347,3.887968291,21.20965144,137.2331472
 1  2  2 21  9,0.217889,115.0613331,6572.65,36573.2,40.16071,40.45664,0.72102,504,264,24,0,0,0,0,385,0.76,0.03,0.09,27.68497542,4.084124162,19.91134834,134.9726814
 1  2  2 24  0,0.179557,106.5458181,7551.88,44716.2,44.12075,44.5575,0.75648,480,288,24,0,0,0,0,349,0.73,0.03,0.09,30.65175467,4.132113727,16.60125936,123.1470774
 1  2  2 24  1,0.191686,105.8059407,7127.73,44555.4,44.12075,44.5575,0.75376,480,264,24,0,24,0,0,349,0.73,0.06,0.21,28.38790962,3.718813888,15.95002128,121.755962
 1  2  2 24  2,0.20278,107.5468857,6821.96,44348.5,44.06562,44.28054,0.75026,480,264,24,0,0,24,0,349,0.73,0.06,0.18,27.3877411,3.684578695,16.71780992,124.2646956
 1  2  2 24  3,0.232749,87.07715442,5952.67,44262.2,43.86918,44.08477,0.7488,480,264,24,0,0,0,24,349,0.73,0.06,0.18,19.50171592,2.781188334,14.48387108,101.5610255
 1  2  2 24  4,0.189664,106.8564567,7216.32,44518.7,44.12075,44.5575,0.75314,480,264,24,24,0,0,0,361,0.75,0.06,0.2,29.11723854,3.937603226,16.71026301,123.5667197
 1  2  2 24  5,0.190343,107.9135544,7225.41,44469.1,43.98607,44.57354,0.7523,480,288,24,24,0,0,0,349,0.73,0.06,0.19,29.38922864,4.051209502,17.25393034,125.1674848
 1  2  2 24  6,0.189,109.0152764,7299.07,44484.4,43.44284,44.17057,0.75256,480,288,48,0,0,0,0,361,0.75,0.06,0.18,29.79234056,4.013752413,16.97378949,125.9890658
 1  2  2 24  7,0.18968,108.5555573,7272.8,44356.8,43.19225,43.51424,0.7504,480,312,48,0,0,0,0,349,0.73,0.06,0.17,29.63517178,4.057318456,17.21975885,125.7753162
 1  2  2 24  8,0.209894,110.679982,6565.83,44045.8,42.34654,42.64228,0.74514,480,264,48,48,0,0,0,373,0.78,0.11,0.37,27.46848884,3.901579685,18.32343674,129.0034187
 1  2  2 24  9,0.187655,109.0905126,7376.17,44361.5,43.14758,43.99851,0.75048,504,288,24,0,0,0,0,373,0.74,0.03,0.09,30.27591085,4.294638588,18.0323858,127.1228984
 1  2  2 25  0,0.181896,101.9885769,7390.13,44706.2,44.08058,44.62563,0.76052,432,240,72,0,0,0,0,349,0.81,0.1,0.29,28.93002782,3.87113057,15.7553261,117.743903
 1  2  2 25  1,0.194092,102.0717193,7005.02,44520.4,44.08058,44.62563,0.75736,432,216,72,0,24,0,0,349,0.81,0.13,0.42,27.22030426,3.716867711,16.14177046,118.2134898
 1  2  2 25  2,0.205248,102.877809,6708.29,44297.1,44.08058,44.54586,0.75356,432,216,72,0,0,24,0,349,0.81,0.13,0.39,25.91575174,3.514290668,16.13923856,119.0170476
 1  2  2 25  3,0.235384,84.63748213,5881.38,44203,44.08058,44.34821,0.75196,432,216,72,0,0,0,24,349,0.81,0.13,0.38,18.62011334,2.549984138,13.43014945,98.06763157
